cell_id,signal1,signal2,signal3,signal4,signal5,signal6,signal7,signal8,signal9,signal10,signal11,signal12,signal13,signal14,signal15,signal16,signal17,signal18,signal19,signal20,signal21,signal22,signal23,signal24,signal25,signal26,signal27,signal28,signal29,signal30,signal31,signal32,signal33,signal34,signal35,signal36,signal37,signal38,signal39,signal40,signal41,signal42,signal43,signal44,signal45,signal46,signal47,signal48,signal49,signal50,signal51,signal52,signal53,signal54,signal55,signal56,signal57,signal58,signal59,signal60,signal61,signal62,signal63,signal64,signal65,signal66,signal67,signal68,signal69,signal70,signal71,signal72,signal73,signal74,signal75,signal76,signal77,signal78,signal79,signal80,signal81,signal82,signal83,signal84,signal85,signal86,signal87,signal88,signal89,signal90,signal91,signal92,signal93,signal94,signal95,signal96,signal97,signal98,signal99,signal100,signal101,signal102,signal103,signal104,signal105,signal106,signal107,signal108,signal109,signal110,signal111,signal112,signal113,signal114,signal115,signal116,signal117,signal118,signal119,signal120,signal121,signal122,signal123,signal124,signal125,signal126,signal127,signal128,signal129,signal130,signal131,signal132,signal133,signal134,signal135,signal136,signal137,signal138,signal139,signal140,signal141,signal142,signal143,signal144,signal145,signal146,signal147,signal148,signal149,signal150,noise1,noise2,noise3,noise4,noise5,noise6,noise7,noise8,noise9,noise10,noise11,noise12,noise13,noise14,noise15,noise16,noise17,noise18,noise19,noise20,noise21,noise22,noise23,noise24,noise25,noise26,noise27,noise28,noise29,noise30
Loc775,3,0,1,3,1,2,0,0,1,0,1,0,0,3,3,5,0,2,0,1,1,5,4,1,0,1,0,1,8,0,0,1,11,5,0,1,1,5,2,1,5,5,1,0,3,1,0,2,5,1,3,2,0,11,3,0,2,3,0,5,1,1,1,6,2,7,0,5,1,3,6,0,0,3,0,0,5,0,0,6,0,8,5,1,6,1,0,3,6,6,0,0,2,0,2,0,4,0,2,0,0,0,0,1,0,0,7,0,1,0,7,1,2,3,4,0,0,2,0,2,2,4,6,0,2,0,2,12,2,2,3,5,2,0,3,2,1,3,15,0,4,1,4,2,4,0,2,3,0,3,0,0,0,0,2,1,2,4,0,3,0,0,0,0,7,2,1,2,1,1,0,5,0,2,1,0,3,0,4,1
Loc776,6,4,1,3,8,4,1,0,0,12,0,1,0,0,0,0,5,7,0,0,11,26,9,14,6,1,4,13,9,5,26,0,9,7,6,3,6,9,3,6,10,13,11,8,2,2,0,4,3,0,0,0,2,1,0,0,3,2,0,1,3,0,0,1,0,0,0,1,0,0,5,1,3,0,4,3,1,0,2,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,3,1,0,3,0,0,1,1,0,0,1,1,1,0,0,0,2,0,0,0,0,2,1,0,0,0,2,1,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,3,2,2,1,0,1,0,0,7,1,5,0,1,0,0,6,0,1,5,2,8,8,4,1,6,0,0,1,0,1,1,1,5,4,2
Loc777,6,0,5,5,0,1,4,2,15,0,6,2,1,4,0,3,1,3,5,1,2,4,3,6,0,1,0,7,6,1,1,0,1,0,0,0,9,5,1,9,1,2,1,0,1,2,0,0,0,1,3,0,0,8,1,7,6,0,0,1,5,2,1,1,2,2,0,2,2,4,1,0,0,3,0,1,1,0,3,3,0,1,2,1,9,5,0,3,2,4,0,0,1,1,0,0,3,5,0,0,4,0,1,2,3,0,0,3,0,1,1,1,4,4,0,2,3,0,2,0,3,0,3,4,0,0,1,1,1,1,0,1,1,2,0,6,1,3,2,0,0,2,0,1,0,4,2,0,4,11,2,0,0,0,2,3,0,0,1,2,2,1,0,4,1,0,2,1,3,6,1,3,5,0,4,0,4,3,0,1
Loc778,1,1,0,1,0,1,0,2,0,3,6,1,4,3,0,1,0,0,0,1,1,2,4,0,0,1,1,6,0,2,3,2,1,15,1,1,0,1,0,1,0,0,0,1,2,5,2,0,1,4,1,0,2,2,1,0,1,6,2,0,7,4,0,0,2,0,1,3,0,6,6,6,0,0,2,1,0,5,1,1,2,0,5,3,0,0,3,5,0,0,3,0,0,0,1,6,0,0,2,0,1,2,4,1,0,0,0,1,1,0,4,1,1,3,4,0,0,0,2,1,3,1,1,3,1,1,4,10,1,1,1,2,0,2,8,0,0,0,2,0,1,3,2,3,2,9,1,3,1,2,8,0,3,1,2,0,4,3,3,4,2,9,0,10,1,1,4,0,3,2,1,2,2,2,1,3,0,5,1,0
Loc779,1,1,7,1,2,0,0,6,1,0,0,0,0,1,0,1,0,5,0,0,0,1,0,1,1,0,3,0,1,0,3,0,0,1,1,1,3,0,5,3,5,1,7,1,3,0,6,0,0,0,1,6,0,0,10,1,1,4,3,0,1,2,1,6,0,3,0,3,0,0,4,4,7,1,1,1,3,4,4,2,8,4,0,0,2,5,1,1,6,1,4,7,0,0,0,7,1,2,3,1,1,1,6,0,0,1,2,4,1,1,1,3,0,1,0,1,1,6,2,0,3,0,4,0,0,9,1,3,3,5,0,3,0,11,0,9,5,0,1,2,1,4,0,7,0,1,1,2,1,2,10,2,3,1,0,2,0,2,2,0,2,0,1,4,1,2,0,0,0,1,1,5,4,5,5,1,3,0,4,0
Loc780,0,0,2,0,6,0,1,2,4,2,1,2,1,2,0,3,6,0,1,2,2,5,1,2,3,1,1,10,1,0,0,7,4,2,3,5,0,5,2,5,11,8,9,2,0,3,13,2,0,0,1,1,3,1,1,0,5,6,2,0,0,3,7,0,2,5,0,0,2,0,7,2,2,8,0,4,6,0,0,0,0,1,1,2,2,0,2,6,0,1,0,4,2,1,5,2,0,0,0,8,2,5,4,2,0,2,14,0,9,1,0,0,1,2,2,0,5,2,5,7,1,5,4,3,0,1,1,2,0,0,3,0,6,5,1,2,3,0,0,11,3,4,4,6,1,1,0,0,0,15,7,1,7,1,2,4,3,1,7,1,1,3,4,2,1,1,4,0,0,6,5,0,2,6,5,2,6,0,1,1
Loc781,6,0,29,32,3,11,17,2,4,8,19,13,8,5,12,3,11,2,5,12,7,0,2,2,4,5,13,18,2,8,14,12,11,9,3,1,3,12,2,8,10,1,9,18,2,20,3,22,6,9,0,0,2,1,0,2,0,0,2,0,2,1,1,1,0,2,0,0,1,0,1,3,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,2,2,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,3,0,1,1,0,2,0,0,1,0,0,0,0,0,0,1,1,0,1,0,4,0,2,0,0,2,1,1,0,0,3,0,3,2,1,0,0,4,1,3,3,2,2,1,3,1,4,1,0,3,2
Loc782,6,0,0,0,0,0,2,0,0,5,2,0,1,0,1,0,2,12,3,1,1,1,6,3,0,6,4,1,1,7,6,0,3,1,0,7,0,1,0,4,1,1,2,1,0,4,2,5,5,0,0,2,3,2,1,4,2,0,0,0,0,0,1,4,0,4,0,7,0,4,2,1,3,5,0,1,0,11,4,2,4,1,2,0,0,0,0,1,0,0,0,2,2,1,0,0,0,1,4,0,1,0,2,2,0,1,0,1,1,3,6,2,4,11,0,0,2,1,5,7,3,0,0,2,1,0,1,2,1,0,2,2,0,2,1,3,4,1,3,0,1,1,0,0,5,0,1,1,0,2,0,3,9,1,2,0,0,0,0,0,0,0,4,1,1,0,5,2,1,0,5,2,3,0,1,1,4,0,0,1
Loc783,3,0,1,2,2,0,7,4,2,0,1,3,2,1,10,2,2,2,3,2,2,1,0,7,6,7,3,0,0,0,0,3,6,3,6,1,0,1,0,2,2,0,0,6,2,0,4,2,6,2,0,5,0,6,2,0,0,0,2,0,5,2,0,3,0,3,5,1,10,0,2,0,4,0,1,5,5,0,3,0,2,0,0,0,4,0,0,2,0,1,0,1,2,0,4,0,0,2,2,3,1,0,0,0,0,2,2,5,0,3,1,1,4,2,2,2,2,0,1,2,1,0,1,0,1,9,1,0,0,7,0,0,4,1,5,0,0,3,4,0,1,4,5,0,5,1,1,1,0,0,2,1,1,1,0,4,1,0,6,0,6,3,0,0,2,1,0,0,1,2,2,7,2,1,2,0,1,2,0,0
Loc784,4,1,0,1,4,2,2,0,1,0,2,0,9,0,2,0,0,0,3,0,1,3,0,6,3,0,5,0,0,0,1,0,3,1,0,5,0,0,0,0,0,0,0,0,1,1,2,0,2,1,3,0,0,3,2,4,1,1,5,0,8,3,6,0,6,0,3,1,0,5,0,0,1,0,0,0,0,0,2,1,2,6,0,1,0,2,3,0,5,6,8,3,1,8,2,0,2,3,2,4,1,3,2,0,1,0,5,1,3,2,3,1,1,4,0,8,8,2,0,1,0,1,0,0,0,2,3,0,0,3,1,3,0,2,1,0,7,13,0,0,1,1,0,1,6,0,0,2,1,1,0,5,4,0,4,1,0,1,1,6,2,2,0,3,9,0,1,1,0,1,3,4,0,5,6,0,0,5,1,0
Loc785,5,3,3,3,2,0,0,12,0,2,1,0,0,1,3,0,3,2,1,3,1,1,10,0,1,2,2,0,0,1,2,2,0,4,0,4,0,9,0,1,6,1,5,1,2,0,0,4,5,3,2,1,10,3,1,1,0,2,0,8,6,0,0,2,0,1,2,0,7,1,0,1,2,0,2,3,1,1,0,3,1,5,1,1,1,11,1,4,3,4,0,0,1,3,2,4,0,2,7,1,1,0,0,1,1,3,0,2,1,2,1,4,0,0,8,4,0,1,5,5,0,0,4,0,0,0,2,1,0,0,5,2,1,0,1,6,1,0,3,2,0,1,2,0,3,2,1,1,4,1,2,1,3,1,0,6,2,6,2,0,3,2,3,2,0,6,0,0,5,2,1,0,4,3,5,0,0,7,2,1
Loc786,0,1,3,4,3,1,6,1,11,1,0,0,0,0,1,0,2,16,1,4,18,0,17,4,13,2,3,2,3,2,7,2,7,7,5,6,5,0,6,6,0,0,8,0,8,3,0,6,25,7,2,0,1,0,1,0,1,1,1,0,0,0,2,0,3,1,0,0,0,2,0,0,2,0,1,0,3,0,1,0,2,0,1,1,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3,2,3,0,4,0,2,0,1,2,0,1,0,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1,3,0,1,1,2,0,3,0,0,2,1,0,6,1,2,2,11,2,8,1,1,5,3,8,7,5,0,0,2,0,1,0,2,0,3,5,1,0,0,0
Loc787,8,1,16,0,0,18,12,2,4,8,4,4,0,0,4,1,1,6,1,3,9,32,4,2,0,12,9,10,17,9,2,4,1,0,2,0,0,3,15,2,5,1,15,3,16,2,3,7,2,19,0,1,0,1,1,0,2,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,3,3,0,0,3,0,0,0,3,1,1,0,1,0,1,1,1,0,2,1,0,2,0,0,2,0,0,2,0,1,0,0,0,0,0,0,1,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,1,1,0,0,1,0,0,0,0,1,2,1,6,2,1,0,1,2,0,0,2,5,0,4,0,3,0,4,6,1,1,1,0,3,0,2,2,1,1,2,1,2
Loc788,3,4,22,1,6,4,0,9,5,20,9,4,22,13,11,1,2,18,0,4,11,2,5,4,0,3,8,15,6,31,14,16,1,4,1,23,29,0,6,2,2,1,6,2,3,4,10,15,0,18,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,2,0,4,0,1,0,0,2,0,0,1,1,0,0,2,1,0,1,1,4,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,3,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,1,0,2,0,2,1,3,0,3,1,0,1,0,0,0,4,0,4,6,1,4,0,0,1,0,0,1,2,2,0,2,1,1,0,10
Loc789,4,7,1,6,32,0,0,13,11,3,4,9,0,18,12,8,9,4,1,10,2,23,4,0,26,14,18,1,5,0,4,1,1,11,6,9,3,3,0,5,7,13,8,0,8,5,20,1,10,5,0,0,1,0,0,1,0,0,1,0,1,0,2,0,0,0,0,1,0,2,2,0,0,0,1,0,0,0,0,1,2,0,0,0,5,1,2,0,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,1,0,2,0,0,1,1,1,3,0,1,0,0,2,1,0,2,1,0,3,0,0,0,0,0,0,0,0,1,1,3,2,0,0,0,0,1,3,0,0,1,0,0,1,0,0,0,2,2,0,2,5,2,0,0,0,0,1,0,6,2,6,1,0,4,1,1,0,2,1,4,0,0,0,3,4,1
Loc790,1,2,0,0,0,1,0,3,0,0,1,5,0,0,0,0,4,3,3,2,2,0,3,0,5,1,0,9,4,0,0,6,7,0,9,2,2,0,3,0,2,3,0,3,0,0,13,0,0,4,4,2,6,0,2,0,0,0,8,0,1,6,1,1,0,0,5,0,0,1,0,0,2,0,3,2,4,2,6,1,1,7,1,2,2,1,3,7,0,1,1,4,1,0,2,1,4,2,4,0,3,0,0,3,0,2,0,1,5,2,4,9,1,4,1,0,2,11,3,1,2,0,6,4,4,2,2,6,4,0,1,4,1,1,1,1,3,2,0,4,0,2,0,1,2,2,2,1,0,0,0,1,4,0,2,4,0,1,0,7,0,0,2,1,5,0,3,8,4,4,0,8,3,2,3,0,7,3,0,1
Loc791,1,2,18,6,0,8,1,2,3,2,4,2,0,3,1,9,2,0,0,7,9,3,6,9,2,1,2,10,1,2,9,0,13,2,2,11,4,3,1,0,1,2,0,0,1,0,2,5,1,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,0,1,6,0,0,0,1,2,0,1,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,1,2,0,0,1,0,0,2,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,2,2,1,0,1,0,0,1,1,0,2,0,1,0,0,0,0,1,0,0,1,0,3,0,1,4,2,2,4,1,1,3,2,2,4,0,7,2,0,2,0,0,5,4,1,9,0,2,0,0
Loc792,3,3,3,3,5,4,21,7,20,2,18,10,2,7,0,0,1,6,20,6,11,2,1,10,3,1,6,13,3,23,5,4,4,11,8,8,14,13,9,1,1,3,2,5,27,7,6,3,0,0,0,2,0,1,1,0,0,2,0,0,0,1,0,1,0,0,2,0,0,0,1,0,2,3,1,0,1,1,0,0,1,0,0,0,2,0,1,0,0,1,0,2,0,0,2,0,1,1,2,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,2,0,1,0,0,0,1,1,0,0,1,2,0,0,1,1,0,3,0,1,0,0,5,1,0,0,0,1,1,0,0,2,2,0,2,1,4,5,2,5,0,1,0,0,1,3,5,0,1,4,2,0,1,1,4,4,2,0,3,4,4,1,5,0,1,1
Loc793,0,1,4,0,1,7,1,0,1,1,0,1,3,1,3,3,2,3,0,2,2,1,1,0,1,3,0,0,1,1,3,0,3,0,6,1,4,0,0,1,7,0,0,2,1,3,5,0,1,0,0,8,6,1,3,0,1,1,2,0,1,0,1,0,0,1,2,0,0,2,1,2,4,2,0,1,0,4,1,7,2,0,1,0,3,3,0,2,2,0,3,3,1,0,0,6,0,0,2,0,0,6,0,5,4,0,1,0,5,0,5,2,1,0,1,3,3,0,0,2,0,1,2,10,1,3,0,2,2,5,3,0,5,0,1,1,2,0,0,3,0,1,0,2,3,1,2,1,5,0,1,7,2,1,0,1,3,1,0,0,1,0,10,2,0,3,0,3,1,1,0,2,0,9,4,0,1,0,0,1
Loc794,3,0,7,2,4,0,4,5,1,1,0,0,6,8,13,2,1,5,3,4,6,14,11,9,7,14,0,5,3,1,15,23,6,14,0,5,0,1,9,0,4,0,0,5,8,24,3,0,3,9,2,1,1,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,1,1,1,0,1,0,0,3,0,2,0,2,2,0,0,0,2,0,0,2,0,1,0,1,3,0,2,0,2,0,2,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,2,2,0,0,3,2,0,0,0,2,0,0,3,3,0,4,0,6,0,6,9,0,0,0,5,0,0,0,0,7,1,1,2,2,0,1,5,2,1,1,1,0
Loc795,17,1,10,7,1,3,5,18,8,0,10,0,7,8,6,0,5,7,8,11,14,0,5,14,4,17,5,5,3,1,19,0,5,9,20,14,2,8,10,4,1,6,3,21,0,0,23,2,2,43,2,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,3,0,1,0,3,1,0,0,3,1,0,0,2,1,0,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,4,0,0,0,0,0,3,0,2,2,0,0,1,2,1,0,1,0,0,0,1,0,1,3,0,0,2,1,3,1,0,0,1,0,1,3,0,2,10,3,0,4,2,1,0,1,0,5,1,1,0,0,2,0,4,4,4,0,7,6,1,6,1,3,1
Loc796,6,6,0,1,1,4,2,6,1,8,1,0,1,3,0,7,2,0,2,0,1,2,2,1,1,0,1,3,1,1,8,0,4,3,5,2,4,0,1,2,0,0,0,2,0,0,11,3,4,5,1,0,0,1,0,0,0,0,3,0,0,0,1,3,1,3,0,7,0,0,1,0,0,4,1,0,0,1,4,1,0,0,4,1,3,1,1,3,1,1,0,1,1,6,2,1,0,4,0,2,0,1,0,1,2,7,0,1,0,3,1,0,4,3,2,2,1,1,5,9,1,0,4,0,1,1,3,0,0,8,3,0,1,0,2,0,0,4,0,5,2,2,1,1,0,2,4,0,1,2,1,1,4,3,5,3,1,1,6,5,1,3,1,6,6,0,0,0,0,7,0,1,7,1,0,2,6,2,3,1
Loc797,1,7,7,1,6,0,2,1,12,6,7,0,19,2,4,0,0,15,32,4,2,4,0,10,11,2,4,14,13,3,1,0,0,6,1,4,4,12,0,1,6,24,4,0,9,2,6,3,2,9,0,4,1,3,0,2,2,1,5,1,1,0,0,0,3,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,3,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,3,1,0,0,0,1,1,1,0,2,0,0,9,0,0,1,2,1,4,0,9,2,0,3,0,1,1,2,0,1,8,0,2,5,0,1,4,2,5,1,0,0
Loc798,0,1,0,3,7,3,1,1,3,1,2,2,1,1,1,3,6,2,0,0,1,8,0,0,4,2,4,2,2,1,1,0,0,2,12,0,0,2,0,0,22,5,6,0,4,0,0,1,1,4,5,0,1,0,3,0,0,1,0,3,0,0,1,0,3,0,2,1,0,1,3,4,1,8,3,0,2,1,0,4,2,2,3,3,0,1,0,9,1,0,5,4,2,0,7,0,1,3,3,2,1,0,0,0,1,1,4,4,5,0,3,6,0,0,5,0,0,0,1,1,0,4,2,0,7,2,4,3,5,0,1,0,0,0,1,8,0,0,0,0,0,1,0,1,2,4,2,2,0,2,1,1,0,0,1,2,2,3,2,1,2,3,3,5,2,7,1,2,3,2,0,1,5,0,2,3,1,0,1,8
Loc799,0,24,4,3,3,2,21,27,1,1,13,1,1,0,14,3,1,1,15,4,12,14,21,6,0,3,6,4,14,4,2,5,1,3,3,1,1,22,9,12,16,1,0,1,0,1,2,20,10,2,0,0,1,2,2,0,0,2,0,0,3,2,1,0,0,0,1,0,1,0,1,3,0,0,0,1,0,1,0,0,0,2,1,0,2,1,1,0,2,3,0,1,4,0,0,0,0,0,0,0,3,0,0,0,2,2,0,0,0,3,0,1,1,1,0,0,2,1,1,0,2,0,0,0,0,0,0,1,2,4,0,0,2,1,1,1,0,2,0,0,1,0,1,0,1,1,0,0,1,5,0,11,14,2,0,0,0,3,2,2,0,4,1,1,0,2,0,0,0,3,0,3,0,17,0,0,1,0,2,7
Loc800,3,5,2,1,0,6,2,1,0,5,3,1,0,0,8,5,1,5,0,1,0,1,3,5,0,0,4,0,8,4,4,11,2,2,0,9,1,0,1,2,0,0,3,0,1,1,6,3,4,0,2,5,4,0,2,0,1,0,1,0,1,1,1,0,1,2,7,3,8,2,7,7,0,0,1,0,0,3,0,0,2,3,0,1,0,0,4,0,2,4,2,0,1,1,0,1,6,0,0,0,3,0,2,0,5,0,8,1,0,2,0,11,6,2,1,3,2,6,2,3,0,7,1,4,1,2,0,3,6,0,0,0,1,13,2,0,1,3,4,0,1,5,1,1,7,3,1,10,13,0,1,2,0,0,5,5,0,2,0,0,5,1,1,1,1,1,0,4,2,2,0,1,0,3,2,2,1,15,1,3
Loc801,0,5,1,0,1,6,6,1,1,1,8,3,0,0,4,0,0,0,1,2,0,0,0,0,3,1,0,5,3,2,1,0,14,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,9,2,0,6,0,0,1,0,1,0,2,4,2,1,4,1,0,2,0,1,5,2,2,0,0,1,4,2,4,0,6,0,4,5,3,5,1,5,1,0,1,0,0,1,4,2,4,3,0,0,2,0,0,0,0,4,0,1,1,12,0,3,1,0,1,1,0,3,2,2,0,3,1,0,3,1,0,1,2,8,1,1,7,1,5,1,0,2,0,2,1,1,0,3,4,8,2,2,0,5,1,3,4,2,0,1,0,0,4,0,2,5,0,0,1,5,3,0,0,3,1,1,2,1,1,0,2,2,0
Loc802,11,6,3,3,5,1,15,7,6,2,2,4,1,6,3,2,10,4,4,1,15,7,4,2,5,0,0,9,0,2,0,1,3,16,4,1,5,5,8,1,1,3,10,1,2,14,2,2,32,4,1,0,1,0,0,0,2,2,1,0,0,0,1,1,0,0,0,2,2,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,3,0,0,0,0,1,1,0,0,0,0,0,2,1,0,2,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,4,1,2,1,2,1,0,3,0,0,1,1,0,0,3,5,0,2,0,0,0,0,2,2,2,0,2,1,0,2,1,5,0,6,5,0,0,19,2,7,1,3,10,0,4,1
Loc803,11,4,9,0,3,4,2,0,11,0,2,1,6,0,8,6,3,3,0,0,5,1,0,0,1,1,2,1,0,2,1,0,7,1,0,0,2,0,0,0,1,3,2,0,4,0,6,2,0,1,6,0,2,0,1,0,3,1,4,4,0,4,8,1,0,0,7,4,1,0,0,4,1,0,2,0,4,0,1,1,0,2,2,4,3,2,0,0,1,6,3,2,0,1,6,3,1,1,0,0,0,0,0,2,7,0,11,6,0,1,0,1,1,0,1,1,5,0,8,0,1,1,6,1,2,2,5,0,2,0,4,8,2,0,1,0,0,0,1,4,2,6,3,0,4,0,2,0,2,0,0,0,0,1,0,2,1,3,0,2,1,5,4,4,1,3,3,2,1,6,0,0,12,1,3,4,2,2,1,1
Loc804,6,0,1,3,14,4,19,0,0,8,2,14,1,0,19,3,0,4,3,6,3,0,5,4,6,14,10,7,2,15,3,9,5,3,2,3,2,0,3,0,1,8,2,0,0,8,13,5,11,2,1,3,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,4,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,2,1,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,3,0,0,0,0,1,0,0,1,3,0,0,0,0,2,1,2,1,0,0,1,10,0,0,2,0,0,0,2,2,1,0,2,3,0,6,0,3,1,4,4,1
Loc805,7,0,3,0,1,0,3,6,1,10,1,0,0,2,0,7,0,11,1,0,1,0,0,0,2,1,3,12,1,8,6,2,3,3,0,0,0,2,3,1,2,0,0,1,2,1,0,1,3,2,0,4,2,11,1,2,1,0,0,0,2,3,0,0,3,3,2,2,3,0,1,3,1,1,0,5,0,5,2,2,3,5,1,5,3,2,0,0,1,0,1,0,4,1,2,0,0,0,8,2,1,1,2,6,4,1,1,3,0,0,4,0,0,0,2,0,3,6,2,1,7,0,4,1,6,15,2,2,0,5,0,4,5,4,1,9,5,2,1,6,3,1,0,2,5,3,0,0,0,3,9,0,5,0,2,3,0,3,0,0,2,1,0,6,0,5,0,1,0,0,3,0,2,3,9,1,0,3,7,0
Loc806,0,5,2,4,7,6,0,14,8,8,7,2,0,7,1,6,0,8,1,4,6,2,11,3,6,1,9,4,7,2,26,3,4,0,9,14,13,0,11,1,6,18,0,11,17,6,6,3,3,7,0,1,0,0,0,1,1,0,1,1,0,0,1,2,0,0,0,4,5,0,2,1,0,0,3,0,0,3,0,0,0,1,0,4,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,1,3,1,1,1,0,2,1,0,0,0,0,5,0,0,0,0,0,0,1,6,0,0,2,0,1,0,1,0,0,1,1,0,0,0,0,0,3,0,5,1,6,2,5,0,0,3,3,3,0,1,1,3,5,2,5,0,0,10,0,0,2,4,0,0,1,1,1
Loc807,4,17,6,0,3,1,0,0,15,7,6,11,2,11,10,0,4,22,0,0,2,6,0,1,0,0,6,16,21,16,10,2,5,4,6,0,16,2,2,5,14,1,3,3,6,14,1,9,12,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,1,1,0,2,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,5,2,1,0,0,1,1,0,3,0,0,0,1,0,0,0,0,0,0,0,5,0,9,3,6,1,2,0,1,1,1,1,10,0,0,0,2,5,1,0,4,2,0,5,2,1,1,5,1
Loc808,0,0,1,2,4,8,0,0,0,6,2,8,0,0,9,1,5,0,1,1,0,3,1,3,9,1,0,0,0,1,3,4,2,2,1,0,2,3,1,5,3,3,0,0,3,4,1,2,7,0,3,5,1,4,10,0,12,1,0,0,0,1,0,0,0,11,5,2,0,0,0,0,1,0,5,0,1,2,1,5,5,4,0,2,3,2,0,7,3,2,1,8,2,4,1,0,4,0,4,0,3,1,5,2,0,0,1,7,0,0,1,0,1,3,2,0,0,2,0,0,2,1,1,0,0,3,1,4,2,2,1,2,1,7,1,8,2,1,3,0,1,5,5,4,1,0,0,1,5,0,1,1,6,0,3,1,0,1,0,0,2,6,0,2,0,2,0,5,9,5,1,6,0,2,3,1,1,4,4,0
Loc809,0,1,0,13,2,1,2,2,6,1,1,4,1,0,0,3,4,2,0,10,10,27,1,0,15,7,8,4,4,1,1,2,13,11,2,0,8,2,26,5,2,5,1,1,0,18,29,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,4,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,3,3,0,1,0,0,1,0,1,3,1,0,0,2,2,1,2,0,0,0,1,0,2,1,0,0,0,4,0,0,2,1,6,1,0,0,3,1,0,0,1,1,0,0,0,4,2,0,0,1,0,2,0,0,0,0,0,0,0,2,0,1,0,3,1,3,0,6,1,5,3,1,1,0,1,2,0,1,5,1,4,1,3,6,2,2,0,2,12,0
Loc810,20,2,1,10,2,4,7,2,0,9,6,0,0,4,6,5,12,1,1,0,1,0,2,8,3,4,5,6,20,8,8,2,3,8,16,19,12,3,0,0,8,4,5,8,2,8,1,0,2,2,0,1,0,3,0,1,0,0,0,1,0,0,1,1,1,1,0,3,3,2,0,0,2,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,2,0,0,0,3,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0,2,0,3,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,3,2,1,3,0,6,12,1,3,0,3,0,0,1,5,1,0,0,0,1,0,1
