cell_id,signal1,signal2,signal3,signal4,signal5,signal6,signal7,signal8,signal9,signal10,signal11,signal12,signal13,signal14,signal15,signal16,signal17,signal18,signal19,signal20,signal21,signal22,signal23,signal24,signal25,signal26,signal27,signal28,signal29,signal30,signal31,signal32,signal33,signal34,signal35,signal36,signal37,signal38,signal39,signal40,signal41,signal42,signal43,signal44,signal45,signal46,signal47,signal48,signal49,signal50,signal51,signal52,signal53,signal54,signal55,signal56,signal57,signal58,signal59,signal60,signal61,signal62,signal63,signal64,signal65,signal66,signal67,signal68,signal69,signal70,signal71,signal72,signal73,signal74,signal75,signal76,signal77,signal78,signal79,signal80,signal81,signal82,signal83,signal84,signal85,signal86,signal87,signal88,signal89,signal90,signal91,signal92,signal93,signal94,signal95,signal96,signal97,signal98,signal99,signal100,signal101,signal102,signal103,signal104,signal105,signal106,signal107,signal108,signal109,signal110,signal111,signal112,signal113,signal114,signal115,signal116,signal117,signal118,signal119,signal120,signal121,signal122,signal123,signal124,signal125,signal126,signal127,signal128,signal129,signal130,signal131,signal132,signal133,signal134,signal135,signal136,signal137,signal138,signal139,signal140,signal141,signal142,signal143,signal144,signal145,signal146,signal147,signal148,signal149,signal150,noise1,noise2,noise3,noise4,noise5,noise6,noise7,noise8,noise9,noise10,noise11,noise12,noise13,noise14,noise15,noise16,noise17,noise18,noise19,noise20,noise21,noise22,noise23,noise24,noise25,noise26,noise27,noise28,noise29,noise30
Loc805,7,1,0,0,0,6,0,2,1,0,4,0,10,2,9,0,0,0,0,1,0,0,0,4,1,3,3,12,0,0,1,0,0,0,6,0,2,0,3,0,0,0,1,0,2,0,2,0,0,1,1,0,1,1,5,1,5,6,2,7,6,5,1,2,2,1,4,4,1,0,0,1,2,1,0,1,1,0,2,0,1,0,4,9,0,0,1,9,4,0,1,4,5,2,0,2,1,0,0,0,3,2,2,0,7,1,4,3,0,8,4,1,1,0,2,2,0,9,1,0,7,4,3,3,0,3,5,1,1,5,5,1,2,0,2,1,4,1,2,0,3,0,3,0,0,0,3,1,9,4,0,1,5,1,1,0,4,0,9,1,1,4,0,3,1,6,4,2,1,4,5,2,3,1,3,0,8,1,0,1
Loc806,0,8,3,1,7,1,7,19,1,0,20,8,6,8,9,0,1,18,3,11,1,23,5,12,2,16,9,4,12,5,2,26,11,0,8,0,5,8,5,3,5,13,1,3,0,1,25,0,6,2,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,2,3,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,3,0,0,0,2,0,1,0,1,0,0,2,0,2,1,0,1,2,3,1,0,6,0,0,0,1,0,0,2,1,2,1,0,1,3,0,1,1,0,1,7,1,2,1,1,0,0,5,0,11,0,1,0,1,12,4,1,2,1,0,7,1,1
Loc807,4,1,2,3,17,5,0,0,5,7,3,0,6,11,1,2,6,4,5,2,1,0,11,8,6,13,6,16,3,13,12,1,4,6,9,5,3,1,0,14,7,2,12,1,8,13,13,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0,3,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,1,2,1,0,3,0,1,2,1,2,0,5,2,0,1,0,0,0,2,0,0,1,0,1,1,1,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,3,0,2,2,1,0,0,0,0,1,0,0,2,0,2,1,0,1,0,2,0,1,2,2,4,2,0,0,1,1,1,1,3,2,3,0,0,1,0,2,0,5,4,0
Loc808,0,1,0,2,2,2,8,4,11,7,1,6,5,5,1,4,0,8,1,4,24,3,5,4,4,9,3,0,5,10,12,4,1,3,2,22,1,6,5,10,18,10,6,0,11,14,19,0,10,10,0,0,0,1,0,0,2,0,0,0,1,3,2,0,0,0,1,2,2,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,2,0,1,1,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,3,2,0,1,0,0,0,2,4,0,0,1,0,0,0,3,1,0,2,3,0,0,0,1,0,1,0,0,0,0,0,1,0,2,1,1,0,1,1,3,3,0,1,2,0,3,4,0,3,1,1,1,1,7,3,7,0,3,0,1,6,0,0,4,0,1,3,3,2,6,0,3,1,2
Loc809,0,4,2,1,8,0,1,15,2,5,3,7,3,9,3,6,0,0,0,1,9,2,5,7,6,4,8,4,1,1,0,3,2,14,6,7,1,0,40,13,26,3,19,4,5,1,8,1,4,15,1,0,0,0,2,2,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,4,0,0,1,1,0,3,1,0,0,1,0,0,3,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,6,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,1,2,0,1,2,0,1,1,5,6,7,4,0,4,7,0,1,1,4,2,0,1,1,1,2,1,1,2
Loc810,20,7,1,13,4,0,22,6,2,2,4,1,4,0,3,2,1,6,4,4,11,4,0,0,0,3,5,6,13,4,8,15,8,13,3,7,2,3,31,0,0,15,0,0,5,1,6,5,0,3,0,0,2,0,3,1,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,2,1,1,2,0,0,0,1,1,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,5,0,0,0,0,2,0,2,0,0,2,0,0,0,1,1,1,0,1,0,0,0,0,2,0,2,0,2,0,6,0,0,3,3,2,3,3,3,1,2,2,4,1,1,1,0,0,1,0,0
Loc811,4,2,5,2,3,0,0,3,1,0,0,0,0,0,0,2,3,3,0,1,0,6,0,2,9,0,3,0,0,13,2,4,2,0,2,3,0,0,6,1,2,1,0,1,1,1,0,8,0,0,3,2,1,0,0,1,3,0,3,0,0,1,6,7,4,1,3,0,5,2,0,0,4,1,6,0,2,7,0,0,6,0,2,2,3,2,4,7,5,4,1,0,2,0,1,0,0,1,1,0,1,5,0,5,1,0,17,0,2,9,1,0,1,1,2,2,1,0,1,1,0,1,4,2,2,2,9,1,0,1,0,1,1,0,1,3,2,0,1,2,3,0,1,6,7,3,14,0,3,4,2,3,0,2,1,3,2,1,0,0,0,1,2,0,0,1,2,7,6,12,5,0,4,8,1,2,0,0,3,2
Loc812,6,2,1,11,11,2,4,5,20,4,27,4,12,6,1,11,3,5,1,5,4,0,21,3,15,24,2,4,0,1,2,1,9,8,1,1,2,9,6,3,0,5,7,15,3,6,0,2,5,6,0,0,2,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,3,1,1,0,2,0,1,0,1,0,0,2,0,1,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,1,1,0,3,1,0,0,1,0,2,3,2,0,0,0,0,1,1,1,1,0,0,2,2,3,0,0,0,0,1,1,1,1,2,3,1,5,1,3,3,2,0,0,3,0,1,0,0,2,1,6,5,3,1,7,1,0,10,3,1,0,2
Loc813,3,3,8,1,2,1,0,0,2,2,16,1,2,9,18,2,4,7,19,1,2,7,7,6,3,4,8,2,3,3,1,16,0,11,1,4,12,4,1,7,2,9,0,1,3,0,9,2,9,0,0,0,5,3,0,0,0,2,2,2,0,4,2,0,0,2,0,1,0,0,0,0,5,1,1,0,0,4,0,0,1,3,0,0,0,0,0,3,0,2,1,0,0,0,1,0,0,3,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,1,2,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,1,0,7,0,0,1,4,1,0,2,3,1,2,10,4,0,5,0,2,0,0,6,0,5,0,1,3,6,1
Loc814,2,1,1,0,7,0,5,0,5,3,3,0,1,2,5,0,0,0,1,0,6,1,0,2,1,1,1,0,1,0,0,7,5,0,0,5,2,1,5,3,2,2,2,7,7,14,0,4,2,3,4,7,4,1,0,0,0,2,1,0,1,1,0,0,3,2,0,4,0,1,0,1,1,0,0,6,0,1,1,1,0,10,2,0,2,1,7,2,9,2,4,1,3,6,0,0,1,0,0,0,6,1,2,3,2,3,4,1,2,3,0,1,3,0,2,6,0,1,1,2,0,1,4,5,0,3,3,2,2,2,9,0,2,3,2,0,2,4,0,11,2,2,0,0,4,2,1,0,2,0,0,0,0,1,0,5,12,6,1,0,0,6,2,0,4,5,3,2,3,1,0,0,1,3,0,0,0,0,0,0
Loc815,1,0,0,0,0,0,0,5,1,5,6,1,0,0,0,3,0,7,1,2,0,8,2,0,0,0,0,4,0,2,0,1,0,3,9,1,1,0,1,1,0,1,6,4,3,0,0,10,2,8,6,2,0,3,0,2,0,0,2,2,1,0,3,4,0,2,0,2,1,1,1,1,1,3,0,3,1,6,0,1,0,4,0,3,0,0,0,0,1,0,0,3,1,0,0,12,5,0,4,2,0,8,4,0,0,2,1,1,3,2,1,0,1,1,0,0,2,0,0,1,0,5,1,0,4,1,2,6,5,2,4,7,0,1,3,1,0,0,2,4,1,8,5,0,1,0,3,1,2,1,0,1,0,0,3,2,0,2,1,2,0,1,2,3,1,0,4,2,3,0,3,0,1,1,0,6,4,0,0,0
Loc816,0,1,9,2,1,24,4,7,21,1,10,6,8,19,0,0,9,8,14,2,2,14,2,3,9,3,6,25,8,0,1,13,2,1,7,4,4,0,2,8,1,4,13,0,10,5,6,3,0,21,0,1,1,0,0,1,0,0,0,0,1,0,2,0,2,0,1,1,0,0,0,3,0,0,1,0,0,0,0,2,0,2,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,2,0,0,1,0,3,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,1,2,0,0,0,2,5,1,2,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,5,0,1,11,0,9,0,6,0,0,6,2,4,0,1,3,0,2,1,0,1,0,2,5,4,4
Loc817,3,6,0,0,5,0,0,3,0,4,2,2,2,1,2,0,9,7,1,2,0,1,1,0,2,0,0,0,1,1,0,1,1,0,5,0,1,1,2,0,1,2,0,2,0,0,1,0,0,0,0,2,3,2,0,1,2,1,3,4,4,2,0,1,3,1,3,3,1,1,0,2,2,1,0,1,2,1,0,1,6,1,0,4,0,4,4,9,0,1,1,0,0,2,9,4,7,4,0,3,0,1,0,3,0,0,0,0,10,2,2,0,2,0,2,1,1,1,2,1,5,2,2,0,5,6,3,0,2,0,0,2,0,0,1,2,3,0,3,1,1,3,1,6,3,2,1,6,1,1,2,0,0,1,0,0,8,3,5,1,0,3,2,0,5,1,1,1,7,4,3,2,2,1,0,1,1,1,6,1
Loc818,2,7,3,4,0,13,0,3,3,0,4,2,5,27,12,12,6,0,13,0,12,1,1,1,11,18,8,8,4,4,2,1,0,1,7,3,4,6,5,0,1,26,10,10,9,4,3,2,2,4,0,0,1,1,1,0,0,1,0,2,0,3,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,1,1,0,1,0,2,0,0,1,1,0,0,0,0,0,1,0,2,1,0,0,0,0,1,1,0,1,0,3,2,0,1,0,3,0,0,1,0,1,2,4,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,2,1,1,0,0,0,0,1,0,2,0,1,5,1,4,0,3,0,4,2,0,9,6,2,0,0,4,5,3,4,1,0,15,2,3,0
Loc819,18,2,1,2,6,4,4,26,2,4,7,9,1,8,3,25,8,4,5,4,4,7,11,0,1,0,0,3,2,1,1,1,7,13,1,14,11,5,6,4,9,4,13,5,2,4,2,11,8,2,0,4,1,3,4,4,1,0,6,0,0,0,1,0,1,0,0,0,0,3,1,0,0,1,0,0,2,0,0,0,1,1,3,0,0,2,3,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,4,1,0,0,0,3,0,0,0,1,0,1,0,1,5,0,0,1,1,1,2,2,0,0,0,3,2,0,0,1,0,1,0,0,0,1,1,0,2,2,0,0,1,1,1,0,0,3,2,2,0,3,2,0,3,10,2,0,0,2,0,0,0,0,1,1,1,0,1,0,1,2,3,1
Loc820,1,6,5,0,4,0,0,4,0,0,0,1,0,3,1,3,0,3,5,3,1,1,0,4,1,2,0,4,4,0,4,0,1,0,1,0,4,0,0,1,1,1,1,1,0,4,3,0,1,1,0,1,0,2,0,9,6,4,3,0,1,1,8,0,0,2,4,1,8,6,1,0,1,1,3,2,0,2,1,1,0,3,3,4,5,4,5,1,3,1,2,3,2,1,5,2,0,1,14,2,3,1,2,0,0,0,1,4,0,0,3,3,1,0,1,3,2,4,2,0,2,7,0,0,0,7,0,9,12,3,1,4,0,0,0,4,7,8,2,0,0,4,3,2,2,3,3,3,3,1,1,1,6,14,0,0,1,0,2,0,5,0,3,8,4,0,0,1,1,1,2,7,2,3,0,2,3,2,1,0
Loc821,1,5,0,0,2,0,1,3,1,2,0,0,1,1,1,7,2,1,1,0,4,0,1,2,0,7,0,1,0,0,1,0,0,1,3,0,1,1,2,1,8,0,0,0,0,0,5,0,1,3,0,6,2,4,7,0,1,1,1,0,1,0,1,0,0,0,0,6,8,4,1,0,2,0,3,0,0,4,0,0,1,5,4,0,3,0,3,3,0,2,3,6,5,3,3,2,2,17,1,1,2,1,4,0,0,1,1,2,12,1,2,5,0,0,2,1,7,1,1,3,0,0,1,4,0,0,1,1,2,3,3,2,1,1,3,1,0,3,1,2,5,3,5,2,2,2,0,2,1,5,0,2,1,0,0,1,6,0,2,0,0,7,1,5,1,8,1,0,10,2,1,1,0,1,1,1,0,2,1,1
Loc822,2,5,7,3,3,2,1,1,7,4,1,0,4,5,0,0,1,11,0,1,0,0,0,1,8,2,1,2,2,0,2,2,2,1,0,8,0,2,0,2,6,0,2,2,0,1,3,5,3,0,1,7,3,0,5,1,0,0,2,0,1,0,8,7,3,3,3,0,7,3,0,4,0,5,2,0,0,0,3,3,1,7,2,2,1,3,0,8,1,0,0,1,7,5,5,3,4,1,1,2,0,0,4,5,0,4,5,1,0,0,4,0,2,8,0,2,5,1,0,2,3,0,3,3,2,2,6,1,11,4,0,5,15,0,0,8,0,2,0,0,0,1,7,1,3,7,0,0,0,0,1,2,0,2,0,2,0,3,1,5,1,2,3,0,2,2,4,5,3,3,1,2,4,5,3,2,4,0,2,1
Loc823,2,6,7,28,1,6,9,4,11,22,2,16,2,5,0,0,7,8,3,2,1,2,2,8,1,4,23,27,7,18,5,4,1,26,0,2,0,1,0,1,4,3,1,6,1,8,1,6,1,16,1,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3,3,0,0,1,5,1,5,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,1,1,0,1,2,0,0,0,0,0,3,0,1,1,0,7,1,0,1,0,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,4,1,1,3,0,1,4,4,1,1,1,1,1,1,0,0,3,1,5,1,0,0,0,9,3,1,0,0,1,4
Loc824,24,11,29,5,4,12,0,10,7,11,6,1,3,4,15,6,8,22,5,34,2,6,32,32,22,10,2,9,24,3,1,6,13,2,5,0,1,13,12,2,7,7,5,2,3,2,3,9,9,0,0,0,1,0,0,1,0,0,7,0,0,0,0,2,1,1,3,3,1,1,0,2,0,2,3,1,2,2,3,0,2,1,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,2,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2,1,2,0,1,1,2,0,0,1,0,0,0,0,2,0,5,3,0,4,1,3,1,0,2,0,3,0,0,0,0,0,0,1,2,8,0,0,2,4,5,0,0,7,3,0
Loc825,19,0,1,0,4,3,2,1,0,0,1,1,8,2,7,0,1,1,4,4,3,7,2,0,18,1,0,24,14,6,6,0,5,0,8,10,9,10,6,3,3,3,4,6,26,0,10,9,3,8,2,0,0,1,0,2,0,1,1,0,0,0,1,4,0,5,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,2,2,4,0,0,1,4,1,2,0,1,2,1,0,0,0,1,1,0,3,0,1,1,0,0,0,0,1,0,3,2,0,2,0,1,0,7,0,5,0,2,0,2,0,1,1,1,0,0,1,0,3,0,0,0,0,0,1,0,2,2,0,0,0,2,5,3,3,2,0,2,4,3,0,0,2,5,1,0,0,0,0,0,6,0,7,2,2,0,2,0,5,2,2
Loc826,0,0,3,9,1,1,6,2,8,3,0,3,3,1,0,1,2,2,5,4,19,27,17,2,0,7,0,3,1,15,9,10,1,1,5,1,6,2,4,1,0,4,5,8,9,2,12,0,0,20,2,0,0,0,0,0,5,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,3,1,1,0,1,0,1,0,0,2,0,0,1,0,0,1,2,1,0,2,0,1,0,0,0,0,0,2,0,0,2,1,1,1,3,2,1,0,0,0,0,3,0,1,0,0,3,3,0,0,0,2,3,4,1,0,0,1,0,0,4,0,0,2,1,2,0,7,19,1,6,4,4,0,5,0,2,4,3,2,6
Loc827,1,2,0,3,2,10,0,0,0,0,2,1,2,0,3,1,2,0,0,0,6,0,2,1,3,4,0,0,5,0,5,4,1,3,1,1,0,3,2,6,0,6,2,7,5,1,0,5,1,0,1,1,0,0,1,1,2,5,1,0,1,2,0,3,1,0,4,1,0,3,2,3,1,1,0,1,1,4,0,4,2,1,1,0,0,2,5,1,0,0,0,0,0,1,5,6,5,0,0,0,2,2,0,1,1,0,0,2,0,2,3,1,0,6,1,3,0,0,0,0,7,0,3,1,0,3,4,2,3,0,0,8,5,0,0,0,0,2,2,0,4,4,1,0,3,2,0,3,1,1,0,0,3,0,0,5,4,1,2,3,2,3,2,0,2,1,0,3,1,3,7,1,5,0,6,0,0,4,2,6
Loc828,1,6,3,5,3,0,1,3,4,4,1,0,9,1,1,2,14,2,1,2,4,7,9,0,0,0,2,0,0,5,0,0,0,4,5,10,0,3,0,1,3,0,1,2,2,0,0,1,0,0,0,1,5,4,1,0,1,1,7,0,2,4,0,2,0,1,1,5,2,6,1,1,4,1,1,1,2,8,1,8,0,5,8,2,5,1,0,0,2,3,5,3,2,0,3,0,3,2,2,3,2,5,0,7,4,3,1,0,0,5,0,2,0,0,4,0,1,5,4,0,1,0,4,0,2,2,10,0,3,0,4,8,8,2,0,1,7,12,3,0,2,2,1,0,0,0,10,5,1,1,1,0,0,4,0,1,0,4,0,1,1,2,0,1,2,6,1,0,0,2,5,5,1,1,0,2,2,3,3,1
Loc829,6,5,1,1,1,5,4,1,2,1,2,0,0,1,0,1,3,1,2,1,0,1,0,4,3,19,0,3,2,3,1,3,1,4,4,2,0,0,4,4,0,1,2,3,1,5,2,0,2,6,7,2,3,4,3,0,0,1,0,0,0,4,1,0,2,1,2,0,1,5,4,5,3,3,0,3,3,3,12,0,0,1,0,1,2,1,0,1,0,4,5,1,5,2,0,1,0,0,0,2,2,0,2,3,1,0,0,1,0,1,2,4,5,0,5,1,4,0,1,4,5,4,0,0,0,0,3,3,2,1,1,0,2,8,3,0,2,3,2,0,3,1,0,2,0,0,0,0,3,2,1,0,9,3,2,2,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,2,1,0,2,0,0,0,0,0
Loc830,1,6,5,1,0,0,0,3,1,0,2,2,0,2,0,2,3,9,1,4,2,1,1,0,2,1,0,0,2,1,7,13,1,1,3,5,2,2,1,3,0,0,0,1,1,1,6,1,6,1,2,3,1,0,0,0,0,0,6,3,0,0,2,0,0,5,2,2,0,3,0,1,5,1,0,0,0,5,2,0,2,5,0,0,0,3,1,4,2,5,1,5,5,1,0,1,6,1,2,1,3,4,1,7,1,0,1,2,2,0,0,2,4,2,4,0,4,4,7,0,1,0,3,0,0,2,0,0,3,4,17,3,2,1,3,0,9,2,3,0,2,0,1,0,0,2,4,2,0,0,2,0,0,0,2,1,0,1,2,1,2,3,0,2,0,2,0,0,0,7,1,7,2,2,4,3,2,3,6,2
Loc831,1,1,0,0,4,0,4,1,2,0,4,1,0,1,2,0,0,0,1,2,3,1,2,0,1,2,4,3,0,2,6,5,0,2,0,0,0,0,3,1,0,1,2,3,3,5,1,8,0,0,2,1,0,1,5,1,0,2,0,2,5,1,5,4,0,0,0,0,1,4,3,4,3,0,1,0,7,4,3,2,1,0,0,2,1,0,1,0,1,0,1,0,3,6,2,1,9,3,2,0,1,4,2,0,0,0,7,2,0,3,1,1,1,2,0,0,6,2,1,3,2,0,6,1,5,0,11,1,1,0,2,1,7,0,1,0,1,0,3,0,7,0,5,2,0,2,0,4,1,1,2,0,1,2,2,0,1,3,1,8,3,9,0,0,2,6,0,0,3,0,8,2,0,1,1,3,1,0,0,6
Loc832,3,18,0,32,4,5,3,15,2,6,3,1,22,1,0,1,0,4,0,5,0,5,0,15,3,4,1,6,5,17,10,4,18,2,11,6,11,7,0,0,0,5,3,1,5,12,3,1,3,2,1,0,2,0,1,0,0,0,1,1,0,0,0,3,0,0,1,3,0,0,1,0,0,0,0,0,4,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,0,0,0,2,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,3,0,0,2,4,0,0,0,1,1,0,0,4,3,9,1,1,2,0,2,0,2,0,1,0,0,2,1,1,2,1,1,1,0,1,0,1,0,3,2,3,3
Loc833,2,6,30,0,5,12,10,10,12,8,5,5,0,3,10,10,7,1,0,8,9,1,12,4,5,3,22,4,4,9,3,1,2,16,9,3,1,10,0,1,17,7,2,26,0,15,7,30,3,8,1,1,0,0,3,0,0,0,1,1,0,2,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,6,0,2,3,1,0,0,2,2,0,0,0,0,0,1,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,2,1,0,1,0,0,2,1,6,0,0,0,0,0,0,2,2,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,2,1,1,0,5,2,2,5,0,4,6,1,0,8,1,6,2,0,5,0,2
Loc834,3,2,3,8,4,1,4,11,15,12,11,13,0,10,7,2,4,0,2,0,2,4,3,4,0,0,0,6,2,3,5,4,0,2,3,0,5,8,0,17,5,1,0,4,9,1,5,2,1,7,0,0,0,2,0,0,1,2,0,2,0,0,0,0,1,1,1,0,1,0,0,1,2,0,4,1,1,0,0,7,0,0,1,5,0,2,0,1,5,1,1,0,0,0,1,1,2,2,0,0,2,0,0,0,0,0,0,1,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,3,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,5,5,3,2,0,2,0,4,0,1,1,0,1,1,3,1,0,4,0,0,2,1,0,0,2,0,1
Loc835,2,3,4,8,2,1,0,2,0,0,2,0,0,3,3,3,3,4,0,3,0,0,1,3,0,2,0,1,1,4,0,4,3,0,0,9,5,6,0,1,1,0,2,4,6,1,0,3,1,3,1,2,0,1,0,0,4,5,8,0,9,4,0,1,5,1,0,0,0,0,4,5,0,0,6,0,1,0,1,2,2,7,11,0,2,7,0,0,3,3,0,0,3,0,0,0,2,3,4,0,0,6,14,1,0,3,4,4,0,5,2,1,0,3,2,5,0,2,1,0,3,1,1,2,1,4,0,0,0,0,0,2,6,0,0,2,2,0,3,1,2,0,0,2,0,8,2,2,0,0,0,0,2,0,1,2,0,0,0,5,3,5,0,3,3,0,0,6,0,7,0,0,6,0,2,0,2,1,2,3
Loc836,0,1,2,0,0,3,0,0,2,0,0,3,0,0,0,0,4,3,2,2,0,1,0,2,3,2,0,3,2,1,2,4,0,1,0,6,0,0,5,1,4,3,2,2,0,2,1,2,0,1,0,0,1,7,3,0,1,2,0,1,0,1,0,0,4,0,0,1,7,8,0,1,1,1,6,2,2,2,2,0,1,1,1,0,5,5,2,1,2,3,11,2,3,1,0,6,0,0,0,0,2,1,2,1,0,6,1,0,0,1,1,0,7,6,0,1,6,2,3,0,2,1,3,16,1,0,2,1,4,2,0,2,1,2,2,4,2,1,0,2,2,7,0,2,2,1,2,0,0,1,1,4,0,4,1,0,6,0,6,1,0,3,0,1,0,1,0,3,5,0,0,2,1,2,7,2,7,0,1,3
Loc837,6,15,10,6,20,16,11,7,0,6,6,3,9,4,7,3,3,9,2,26,12,7,2,1,3,15,3,9,0,7,0,0,0,15,4,0,3,8,11,1,1,9,4,1,3,5,9,10,5,8,3,0,0,0,2,1,0,0,0,0,2,0,4,2,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,1,0,0,3,0,0,1,4,2,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,1,0,0,3,2,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,1,2,2,1,2,3,0,1,2,1,0,1,0,1,0,0,0,0,2,0,4,0,0,3,1,0,1,7,1,8,0,2,0,2,1,1,1,4,2,4,1,0,1,4,1,0,5,2,8,3,1,1,2,0,3,2,2
Loc838,5,0,0,1,2,11,0,7,2,0,0,0,1,0,3,7,4,1,0,2,1,6,1,2,0,1,0,0,4,0,1,0,8,0,0,0,1,3,7,3,0,0,3,2,1,5,6,1,2,0,0,2,0,0,0,0,2,1,0,0,2,2,6,3,4,3,0,0,0,1,0,1,1,5,3,5,3,0,4,0,2,0,0,2,2,2,3,1,0,0,4,3,4,0,2,0,1,1,6,5,0,0,2,3,1,2,3,1,5,0,0,0,0,6,2,8,2,7,0,2,2,3,2,0,5,2,1,0,1,0,3,0,1,1,0,0,0,4,1,0,1,1,1,1,1,1,1,2,0,2,3,2,0,0,0,2,8,0,3,7,0,2,3,0,1,1,0,6,2,0,0,1,2,4,0,2,2,3,5,1
Loc839,0,2,7,1,5,7,2,7,2,8,11,0,8,5,10,8,0,1,2,0,17,10,8,21,24,0,4,0,0,12,3,1,12,6,1,2,7,11,10,4,10,4,5,0,7,15,8,16,10,4,0,1,2,0,3,0,0,2,1,1,0,0,0,1,1,1,1,0,2,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,2,0,1,0,3,0,1,0,0,0,2,0,1,1,3,1,1,1,0,0,2,1,0,0,0,1,0,0,1,2,0,1,1,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,1,1,1,2,0,0,1,1,0,0,1,0,0,1,0,3,0,0,0,3,2,1,0,4,1,2,1,0,0,3,0,2,3,7,0,3,2,5,1,2,2,0,0,1,0,8,1,1
Loc840,2,12,3,13,8,6,6,6,1,20,4,4,0,2,4,5,26,8,4,1,4,5,0,9,0,15,0,0,18,1,6,9,3,1,0,5,5,11,5,36,4,8,11,1,2,20,10,5,6,3,1,0,0,0,0,1,1,0,0,0,0,0,2,0,2,0,0,0,3,0,0,0,0,0,0,3,2,0,0,2,5,2,0,0,0,0,2,1,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,1,0,1,1,2,0,0,1,2,0,0,1,0,2,0,2,4,5,0,1,2,0,0,0,2,3,0,0,3,2,0,6,2,4,1,1,4,0,0,10,4,1
