"","Loc1","Loc2","Loc3","Loc4","Loc5","Loc6","Loc7","Loc8","Loc9","Loc10","Loc11","Loc12","Loc13","Loc14","Loc15","Loc16","Loc17","Loc18","Loc19","Loc20","Loc21","Loc22","Loc23","Loc24","Loc25","Loc26","Loc27","Loc28","Loc29","Loc30","Loc31","Loc32","Loc33","Loc34","Loc35","Loc36","Loc37","Loc38","Loc39","Loc40","Loc41","Loc42","Loc43","Loc44","Loc45","Loc46","Loc47","Loc48","Loc49","Loc50","Loc51","Loc52","Loc53","Loc54","Loc55","Loc56","Loc57","Loc58","Loc59","Loc60","Loc61","Loc62","Loc63","Loc64","Loc65","Loc66","Loc67","Loc68","Loc69","Loc70","Loc71","Loc72","Loc73","Loc74","Loc75","Loc76","Loc77","Loc78","Loc79","Loc80","Loc81","Loc82","Loc83","Loc84","Loc85","Loc86","Loc87","Loc88","Loc89","Loc90","Loc91","Loc92","Loc93","Loc94","Loc95","Loc96","Loc97","Loc98","Loc99","Loc100","Loc101","Loc102","Loc103","Loc104","Loc105","Loc106","Loc107","Loc108","Loc109","Loc110","Loc111","Loc112","Loc113","Loc114","Loc115","Loc116","Loc117","Loc118","Loc119","Loc120","Loc121","Loc122","Loc123","Loc124","Loc125","Loc126","Loc127","Loc128","Loc129","Loc130","Loc131","Loc132","Loc133","Loc134","Loc135","Loc136","Loc137","Loc138","Loc139","Loc140","Loc141","Loc142","Loc143","Loc144","Loc145","Loc146","Loc147","Loc148","Loc149","Loc150","Loc151","Loc152","Loc153","Loc154","Loc155","Loc156","Loc157","Loc158","Loc159","Loc160","Loc161","Loc162","Loc163","Loc164","Loc165","Loc166","Loc167","Loc168","Loc169","Loc170","Loc171","Loc172","Loc173","Loc174","Loc175","Loc176","Loc177","Loc178","Loc179","Loc180","Loc181","Loc182","Loc183","Loc184","Loc185","Loc186","Loc187","Loc188","Loc189","Loc190","Loc191","Loc192","Loc193","Loc194","Loc195","Loc196","Loc197","Loc198","Loc199","Loc200","Loc201","Loc202","Loc203","Loc204","Loc205","Loc206","Loc207","Loc208","Loc209","Loc210","Loc211","Loc212","Loc213","Loc214","Loc215","Loc216","Loc217","Loc218","Loc219","Loc220","Loc221","Loc222","Loc223","Loc224","Loc225","Loc226","Loc227","Loc228","Loc229","Loc230","Loc231","Loc232","Loc233","Loc234","Loc235","Loc236","Loc237","Loc238","Loc239","Loc240","Loc241","Loc242","Loc243","Loc244","Loc245","Loc246","Loc247","Loc248","Loc249","Loc250","Loc251","Loc252","Loc253","Loc254","Loc255","Loc256","Loc257","Loc258","Loc259","Loc260","Loc261","Loc262","Loc263","Loc264","Loc265","Loc266","Loc267","Loc268","Loc269","Loc270","Loc271","Loc272","Loc273","Loc274","Loc275","Loc276","Loc277","Loc278","Loc279","Loc280","Loc281","Loc282","Loc283","Loc284","Loc285","Loc286","Loc287","Loc288","Loc289","Loc290","Loc291","Loc292","Loc293","Loc294","Loc295","Loc296","Loc297","Loc298","Loc299","Loc300","Loc301","Loc302","Loc303","Loc304","Loc305","Loc306","Loc307","Loc308","Loc309","Loc310","Loc311","Loc312","Loc313","Loc314","Loc315","Loc316","Loc317","Loc318","Loc319","Loc320","Loc321","Loc322","Loc323","Loc324","Loc325","Loc326","Loc327","Loc328","Loc329","Loc330","Loc331","Loc332","Loc333","Loc334","Loc335","Loc336","Loc337","Loc338","Loc339","Loc340","Loc341","Loc342","Loc343","Loc344","Loc345","Loc346","Loc347","Loc348","Loc349","Loc350","Loc351","Loc352","Loc353","Loc354","Loc355","Loc356","Loc357","Loc358","Loc359","Loc360","Loc361","Loc362","Loc363","Loc364","Loc365","Loc366","Loc367","Loc368","Loc369","Loc370","Loc371","Loc372","Loc373","Loc374","Loc375","Loc376","Loc377","Loc378","Loc379","Loc380","Loc381","Loc382","Loc383","Loc384","Loc385","Loc386","Loc387","Loc388","Loc389","Loc390","Loc391","Loc392","Loc393","Loc394","Loc395","Loc396","Loc397","Loc398","Loc399","Loc400","Loc401","Loc402","Loc403","Loc404","Loc405","Loc406","Loc407","Loc408","Loc409","Loc410","Loc411","Loc412","Loc413","Loc414","Loc415","Loc416","Loc417","Loc418","Loc419","Loc420","Loc421","Loc422","Loc423","Loc424","Loc425","Loc426","Loc427","Loc428","Loc429","Loc430","Loc431","Loc432","Loc433","Loc434","Loc435","Loc436","Loc437","Loc438","Loc439","Loc440","Loc441","Loc442","Loc443","Loc444","Loc445","Loc446","Loc447","Loc448","Loc449","Loc450","Loc451","Loc452","Loc453","Loc454","Loc455","Loc456","Loc457","Loc458","Loc459","Loc460","Loc461","Loc462","Loc463","Loc464","Loc465","Loc466","Loc467","Loc468","Loc469","Loc470","Loc471","Loc472","Loc473","Loc474","Loc475","Loc476","Loc477","Loc478","Loc479","Loc480","Loc481","Loc482","Loc483","Loc484","Loc485","Loc486","Loc487","Loc488","Loc489","Loc490","Loc491","Loc492","Loc493","Loc494","Loc495","Loc496","Loc497","Loc498","Loc499","Loc500"
"signal11",4,4,2,0,3,1,7,26,11,20,1,2,6,4,2,1,6,8,2,5,14,5,1,10,0,12,5,14,12,4,8,11,0,25,8,6,1,2,0,1,3,12,4,2,1,4,1,1,5,10,3,2,5,0,6,5,2,0,2,5,6,3,6,0,10,2,3,7,0,1,4,1,2,13,1,10,5,3,12,2,0,0,3,1,3,7,19,11,0,18,12,1,1,7,1,0,10,21,18,4,15,4,3,2,29,1,13,16,8,19,10,8,2,5,5,7,1,2,5,5,2,6,2,1,5,4,15,6,26,1,9,4,10,11,17,8,1,12,35,1,0,10,6,27,8,3,0,6,13,5,3,8,1,0,5,1,13,10,8,15,0,3,2,9,15,2,0,10,4,4,0,10,7,4,16,4,17,9,1,1,6,1,4,3,10,4,11,3,4,3,12,43,2,3,2,4,1,24,3,12,12,18,6,5,6,7,10,5,2,1,31,5,3,10,7,6,2,5,6,20,37,5,2,4,6,31,3,0,0,22,1,0,14,1,6,0,1,9,11,1,2,1,7,36,0,0,10,4,0,17,0,14,6,9,2,2,3,3,1,16,2,5,18,1,1,9,10,0,9,1,18,15,5,1,1,5,29,1,6,1,1,17,5,6,1,3,17,13,3,7,18,18,5,2,1,1,7,3,1,3,11,1,12,5,8,3,3,2,3,3,6,14,0,1,0,5,1,25,9,8,5,5,0,2,3,2,2,2,1,10,0,2,2,7,4,13,3,11,10,26,2,5,0,12,16,8,1,8,12,4,4,1,3,1,2,13,17,4,1,5,15,14,6,27,1,16,3,1,7,5,11,7,1,1,11,2,18,4,5,2,5,31,12,1,7,1,11,6,0,3,0,0,5,1,1,7,3,7,12,1,2,8,5,1,15,1,4,2,1,13,4,5,0,2,5,5,8,2,7,10,21,2,1,6,9,7,17,12,2,0,6,5,3,3,2,5,1,3,4,5,0,5,6,1,0,5,0,7,8,10,13,3,2,3,0,3,9,4,0,9,2,4,5,2,3,2,2,3,19,11,18,6,3,2,2,28,6,2,8,2,7,2,2,7,2,3,0,3,0,1,8,1,2,4,4,4,4,4,10,8
"signal12",22,2,4,2,3,4,2,14,7,10,1,2,1,0,0,10,1,24,8,3,10,4,2,24,14,1,8,4,3,12,3,7,1,6,16,0,2,6,0,20,6,5,2,1,12,5,27,1,7,27,7,0,5,1,5,13,10,0,5,0,8,1,8,3,3,4,1,6,4,7,26,2,1,4,7,11,2,13,11,4,1,1,2,12,7,1,4,0,0,3,14,0,2,9,2,0,4,16,2,14,2,8,2,2,3,7,14,7,2,4,10,15,2,27,8,2,10,13,4,21,2,1,10,2,8,2,0,22,14,4,10,8,14,11,10,7,1,1,3,1,3,3,3,0,10,4,0,2,16,0,3,5,5,2,9,0,5,10,7,7,9,1,1,1,8,1,7,16,1,1,12,14,7,2,1,1,1,4,2,1,7,0,1,0,8,19,6,6,3,4,1,0,16,1,5,4,0,14,10,23,10,8,4,0,8,8,9,4,33,4,17,2,0,18,7,10,7,2,4,1,10,2,0,2,1,2,3,1,1,2,6,12,5,0,13,11,1,12,1,3,25,4,4,2,4,6,6,6,6,4,6,4,2,4,3,3,3,2,3,0,4,7,3,2,3,6,2,3,6,2,8,7,13,1,7,19,22,3,0,1,2,14,3,6,2,4,8,2,3,4,2,9,5,2,2,1,8,11,17,6,3,2,21,14,3,4,3,0,5,2,5,6,1,2,3,11,0,17,3,15,5,0,1,0,1,2,15,2,1,8,0,6,1,13,15,14,1,16,3,17,2,4,7,5,6,10,8,15,9,0,4,6,9,0,16,2,27,2,1,16,18,8,2,4,1,10,1,3,9,2,5,16,2,7,1,9,15,6,16,6,5,7,4,3,1,5,1,8,3,15,3,0,0,7,7,12,7,9,20,24,2,4,2,7,11,10,4,1,0,10,0,17,5,4,7,2,1,1,1,3,14,2,8,3,4,2,10,12,1,11,0,1,2,10,2,1,7,2,1,1,5,3,1,3,2,12,3,0,24,6,8,10,13,0,0,6,7,0,2,9,1,4,6,4,7,6,4,4,10,5,7,2,1,1,1,2,2,9,21,18,0,7,21,3,1,5,3,10,1,1,13,6,3,4,2,1,16,10,13,8
"signal13",5,1,3,2,3,6,0,6,26,7,5,4,1,2,1,1,3,27,1,5,3,14,3,11,4,7,13,1,5,11,12,13,0,14,3,5,3,1,2,6,0,6,0,5,2,0,3,0,4,23,5,0,2,1,9,4,13,7,5,2,12,2,15,1,5,1,4,8,0,4,20,1,1,14,5,3,0,3,6,1,2,0,5,0,5,5,4,2,12,6,7,0,0,1,2,1,42,5,4,8,5,2,3,4,5,3,7,14,4,13,16,4,16,9,22,1,1,9,4,2,6,1,6,5,4,3,4,21,7,9,15,0,13,0,9,10,4,1,10,0,10,7,11,1,11,2,0,5,17,3,1,2,2,1,22,3,9,8,21,2,2,10,1,4,11,4,20,3,6,1,23,15,7,3,6,1,2,4,10,1,6,5,0,3,12,4,18,6,21,11,0,19,11,22,13,0,0,5,6,7,3,23,1,4,10,1,2,9,7,3,6,2,2,11,8,14,5,13,6,5,7,6,2,11,2,11,6,3,1,8,1,4,6,3,14,2,3,25,4,1,13,0,0,15,2,2,8,11,11,17,1,6,12,16,4,5,6,1,3,7,1,8,1,12,0,2,1,0,3,0,21,9,0,1,14,13,5,5,0,1,0,30,0,10,4,2,2,8,14,2,1,21,2,2,1,1,4,6,0,0,5,3,10,36,4,1,5,4,1,2,1,4,1,3,0,10,0,3,6,10,12,4,2,2,12,0,1,3,3,18,6,0,1,12,9,23,3,15,1,13,1,0,3,2,5,9,7,10,29,3,2,0,4,0,4,13,13,1,2,2,12,3,3,6,10,3,1,0,14,8,5,0,0,7,2,7,5,4,0,9,3,2,4,1,5,0,6,2,4,11,0,3,1,25,7,20,0,5,4,11,7,15,1,7,9,10,1,4,3,22,1,15,4,7,1,6,3,2,0,5,4,2,0,15,9,10,10,10,0,1,0,20,0,13,4,2,2,3,4,6,1,9,9,0,3,14,0,4,10,11,13,1,4,9,1,0,12,2,1,14,0,13,3,0,13,10,2,0,3,34,10,11,0,5,1,5,2,9,2,16,1,4,4,0,1,15,0,0,0,0,11,6,0,9,4,3,3,2,13,2
"signal14",1,1,1,10,1,4,1,4,0,10,1,2,2,11,0,1,2,1,7,17,4,5,2,15,3,3,21,6,16,1,23,9,0,4,18,0,0,1,2,5,2,5,0,2,5,1,8,0,4,10,3,1,5,2,13,3,1,6,3,1,10,2,4,2,4,0,5,0,0,2,4,4,2,8,6,1,3,7,16,0,7,6,2,6,9,7,3,6,1,13,17,3,2,7,1,1,10,1,6,8,3,3,1,1,10,1,54,9,12,5,8,2,14,1,9,14,1,12,3,2,1,2,3,0,10,0,8,10,1,4,12,2,6,10,5,14,4,16,25,0,1,4,3,17,9,1,0,7,6,0,6,6,0,3,16,1,3,1,4,7,5,5,2,7,22,29,10,21,4,6,12,8,5,3,4,2,9,9,13,0,2,1,0,1,0,8,6,7,3,8,1,24,28,3,20,0,0,4,12,4,8,4,1,12,10,6,3,3,19,4,10,2,4,7,1,2,25,0,4,4,11,10,2,9,1,2,5,3,6,5,22,2,13,5,13,1,4,31,4,2,10,1,1,11,1,8,4,10,6,17,9,13,1,9,0,1,1,0,2,2,1,2,7,12,11,2,1,0,3,0,10,11,12,0,8,3,3,3,3,0,2,28,10,1,0,3,8,22,14,22,12,1,5,5,0,0,13,3,5,13,13,1,9,11,4,5,0,2,2,0,2,4,3,3,6,5,0,14,3,7,4,1,0,1,4,5,9,0,4,10,2,5,0,4,16,7,0,6,2,3,10,0,0,7,9,20,4,4,14,6,0,2,4,0,9,15,15,1,15,10,14,7,0,9,18,3,2,6,5,4,2,2,9,1,5,19,30,0,34,5,5,13,7,11,19,2,1,1,1,9,6,0,1,14,8,0,2,24,24,9,4,16,4,3,5,15,0,2,2,7,2,10,5,6,2,2,8,0,1,2,2,4,8,16,6,8,1,6,0,3,20,13,1,4,1,2,7,1,3,0,2,10,15,0,0,18,1,6,34,4,11,5,18,6,3,8,7,2,1,10,4,2,4,0,5,13,0,1,15,15,1,16,5,6,1,6,8,25,12,7,6,13,1,9,6,7,0,5,0,1,2,4,2,3,0,0,2,7,20,17
"signal15",5,1,1,13,3,1,1,2,9,3,2,4,6,6,1,9,4,4,15,11,2,10,0,26,9,9,17,0,2,7,1,9,0,9,5,1,0,8,4,4,0,18,0,3,7,36,4,2,1,4,3,0,6,0,0,8,8,9,8,0,7,1,5,0,13,2,11,2,1,10,7,5,0,4,12,5,3,4,8,1,1,1,0,5,3,14,4,8,11,12,2,6,4,22,0,0,0,4,12,8,8,0,8,3,2,0,24,5,4,13,10,25,9,35,14,5,0,16,6,14,2,1,13,7,3,3,7,9,10,5,6,3,22,4,15,7,5,11,9,0,1,4,2,0,0,11,4,5,8,5,0,1,2,7,12,1,9,4,24,18,4,6,0,17,14,8,19,5,1,0,21,4,21,1,3,3,11,12,5,0,4,2,3,1,28,3,1,0,17,4,6,11,9,16,6,4,0,8,2,5,11,10,0,1,13,16,1,5,10,10,10,3,10,16,11,2,16,5,1,2,16,44,0,6,2,28,8,1,4,1,13,5,20,5,18,2,2,0,8,1,22,1,1,12,0,12,22,5,5,0,9,2,5,17,2,20,2,1,1,2,5,3,3,1,5,1,2,3,1,0,30,0,6,3,9,21,3,3,4,4,1,4,5,0,0,0,9,4,6,9,10,35,15,6,2,0,3,19,1,16,14,0,18,11,0,3,9,3,0,0,3,4,1,3,5,5,0,16,9,2,7,4,1,1,12,0,4,2,1,3,1,8,3,17,1,7,0,20,3,7,2,0,1,4,6,4,5,15,6,0,2,2,11,5,10,1,6,0,22,4,19,4,2,4,4,4,2,1,15,6,10,3,0,8,9,9,6,3,6,3,9,14,8,1,10,3,5,1,0,13,5,3,3,7,3,8,1,30,1,14,2,26,3,20,3,3,4,4,1,0,2,17,4,1,9,3,2,5,1,7,13,3,2,21,3,6,19,6,3,13,8,7,1,4,1,1,9,4,5,1,3,4,0,0,1,2,3,9,5,3,10,2,5,8,1,7,19,5,2,16,2,14,5,1,1,1,5,3,1,4,4,3,3,10,0,3,6,6,4,4,1,4,5,19,3,12,1,14,0,1,9,3,2,16,1,1,19,13,22,12
"signal16",9,1,2,5,1,6,2,2,29,7,0,0,2,14,1,5,1,1,20,13,4,4,5,19,8,12,8,2,3,7,1,21,0,13,9,2,0,3,5,4,2,1,1,2,14,1,0,6,1,8,4,1,4,0,0,11,7,2,0,4,6,2,28,1,11,3,4,8,5,5,22,2,9,20,7,3,13,1,4,2,4,1,1,1,22,5,6,1,1,11,9,2,2,2,1,6,5,3,2,12,6,8,2,5,8,3,1,16,24,1,0,11,4,14,2,12,0,5,6,9,6,2,5,8,3,2,6,4,4,3,1,6,3,11,8,25,1,3,23,4,4,6,9,14,5,5,4,1,20,15,1,5,1,0,15,1,22,2,6,10,5,2,6,13,7,11,1,7,1,3,5,15,4,1,4,2,9,13,1,2,11,4,2,1,2,3,25,7,13,4,2,5,4,3,16,0,0,16,4,15,7,33,3,4,6,11,1,8,13,6,13,8,6,6,4,3,7,4,1,1,8,5,0,9,1,6,3,0,1,25,18,0,5,2,1,2,0,1,1,2,16,11,0,14,0,6,17,28,13,15,13,7,1,4,5,4,7,1,0,9,2,10,3,3,2,3,0,2,5,7,19,4,4,1,7,4,19,3,8,0,3,9,1,1,3,0,2,9,6,27,4,13,6,26,3,1,15,2,10,3,6,5,6,9,9,0,6,4,2,5,1,3,0,5,4,7,2,20,7,13,3,3,1,1,7,6,10,0,1,10,2,11,1,9,11,24,1,14,7,2,5,3,0,3,3,18,6,16,4,0,12,0,1,5,0,14,4,0,5,3,12,3,0,2,5,5,1,2,8,9,4,2,1,2,1,4,1,9,2,1,6,3,0,1,9,0,11,6,0,7,8,0,15,22,0,10,0,12,8,8,1,1,1,4,27,5,0,0,2,20,2,17,10,9,11,8,3,7,0,4,3,4,13,3,1,4,17,7,1,1,7,11,4,5,3,9,5,2,2,1,1,3,1,3,1,4,0,6,2,14,11,2,7,3,0,2,21,3,7,5,6,9,5,2,6,15,3,3,7,10,3,0,1,2,1,5,5,5,14,4,1,8,5,6,13,2,0,11,0,3,6,5,3,6,0,0,1,3,13,9
"signal17",4,2,3,2,9,4,0,10,9,10,0,2,3,9,1,9,2,13,9,2,7,3,5,11,1,8,5,3,10,8,8,4,1,5,6,4,4,9,0,1,3,21,3,2,11,13,7,3,1,10,18,2,21,5,2,6,4,3,4,0,2,0,8,0,5,1,0,4,0,9,14,1,2,14,3,17,2,0,4,0,11,0,12,6,18,2,7,9,1,5,1,2,0,10,0,2,4,10,4,4,12,4,2,3,2,2,32,11,1,1,10,24,10,13,6,7,3,1,0,1,18,3,3,3,3,1,20,4,1,5,8,4,7,16,3,4,3,7,13,3,9,10,4,18,6,2,0,2,5,1,1,2,1,1,1,0,11,3,1,5,6,5,4,4,9,6,29,9,2,0,24,7,28,0,5,1,10,1,22,0,6,1,3,0,12,6,5,0,2,7,1,5,14,0,11,6,3,3,2,10,1,14,1,21,35,2,13,3,8,0,6,6,13,11,4,2,3,7,6,6,39,16,3,5,2,6,2,0,1,12,4,8,10,5,11,4,3,16,11,0,1,0,0,3,1,11,6,24,9,11,9,5,5,5,0,1,1,0,2,11,1,3,5,2,3,5,2,4,3,3,4,6,2,6,12,6,10,0,3,3,1,4,7,6,4,5,3,10,7,16,4,22,13,3,0,1,7,2,8,2,8,2,18,5,14,0,7,5,1,0,0,1,1,0,6,4,3,3,21,11,7,1,1,1,3,6,6,1,4,18,2,5,2,16,5,12,2,7,1,12,2,0,2,7,11,8,9,19,22,1,1,0,6,2,17,5,17,1,10,3,9,4,2,16,3,2,3,1,14,11,0,6,1,2,11,8,14,8,6,0,1,5,6,3,3,2,0,4,2,4,5,1,8,9,10,11,1,8,4,21,3,10,1,2,7,3,3,14,0,8,4,7,3,1,23,5,0,0,3,17,3,1,1,16,7,1,13,13,0,1,3,3,7,4,5,3,8,2,3,0,3,0,6,2,2,29,2,10,0,5,9,6,1,4,1,13,7,0,0,4,4,6,6,1,1,9,0,6,7,7,9,1,3,14,4,1,6,5,15,6,6,0,11,31,10,8,2,4,2,0,19,4,3,7,0,0,20,0,13,38
"signal18",3,1,3,4,22,12,6,7,15,6,2,3,1,4,1,6,2,37,10,15,14,13,1,1,20,4,18,13,16,2,0,11,0,7,6,2,0,3,0,9,1,4,0,4,3,9,7,5,3,11,9,1,4,1,22,4,13,6,3,0,3,1,7,0,20,0,2,12,2,1,2,2,5,5,6,7,11,4,5,1,11,2,9,7,6,3,11,4,6,18,2,1,9,3,1,3,6,10,8,2,1,5,3,5,9,0,11,13,0,27,7,3,17,8,3,30,2,4,6,8,21,0,1,6,30,1,3,1,5,1,8,3,4,8,22,5,3,11,2,1,6,13,10,2,3,0,1,1,10,2,4,7,1,2,11,1,13,0,12,19,2,9,3,17,2,17,6,10,1,0,16,37,6,4,1,2,5,12,5,2,0,2,1,4,20,20,22,9,8,6,2,12,6,8,8,1,4,16,14,16,4,5,2,35,4,15,2,9,9,24,12,3,11,9,45,15,4,19,2,4,16,10,1,5,5,6,7,1,1,9,6,2,24,6,18,1,0,33,7,4,5,1,1,7,1,5,9,5,9,25,19,8,8,2,2,0,3,1,2,8,0,2,22,10,6,5,0,4,0,0,29,5,9,2,21,0,28,3,2,5,4,4,0,2,6,1,19,1,4,8,14,17,4,19,0,1,6,13,26,7,0,2,11,8,4,2,9,1,0,4,0,3,0,2,3,7,5,5,14,1,4,2,0,2,1,0,0,1,1,20,0,23,0,4,16,24,0,3,4,10,0,1,0,14,4,40,7,10,5,3,1,0,2,0,8,3,5,2,12,13,16,4,18,11,3,1,7,1,8,5,5,3,4,1,18,7,1,10,8,13,3,3,3,5,1,1,6,4,0,21,1,7,10,5,3,3,3,13,14,6,1,19,0,7,20,8,1,3,0,0,0,12,12,3,8,6,10,3,6,17,10,4,7,24,5,8,7,7,0,3,8,5,3,2,1,14,1,0,0,1,3,9,0,3,0,11,3,12,6,23,21,12,6,1,1,16,8,2,1,0,2,17,5,1,3,5,2,1,15,13,7,2,2,2,3,1,5,2,4,7,0,12,9,6,7,16,2,0,1,2,9,15,1,5,0,6,15,2,11,10
"signal19",7,2,0,2,2,6,0,21,7,10,4,2,2,10,5,14,3,32,3,26,10,3,1,11,11,6,7,4,23,1,16,5,4,2,31,1,4,8,1,4,2,12,2,0,2,4,6,4,7,2,8,3,11,0,21,2,2,12,6,1,9,0,12,1,3,7,6,0,2,9,36,5,0,32,6,20,3,3,11,1,17,4,12,1,20,5,6,7,11,2,4,0,7,1,1,1,29,11,7,3,0,3,3,0,9,6,6,4,10,14,6,20,20,13,6,12,1,18,7,8,2,4,8,7,25,2,13,0,21,4,11,2,1,1,6,34,14,2,3,0,6,19,11,16,1,7,0,3,6,7,0,3,2,3,0,6,3,9,5,14,20,3,2,8,22,16,14,3,0,3,3,3,17,0,4,1,14,7,6,1,12,0,0,1,6,10,17,4,4,6,2,3,21,1,6,0,0,24,5,37,9,6,0,11,6,10,5,20,3,20,17,1,0,0,38,21,9,5,1,2,8,29,2,6,0,4,22,1,2,3,5,17,4,7,18,0,1,6,10,3,21,9,1,6,1,9,23,15,11,9,8,25,9,14,4,3,2,2,2,12,1,4,6,9,10,2,1,1,13,4,4,3,30,3,4,5,3,0,2,2,1,19,11,4,0,3,9,11,18,1,25,5,7,2,3,1,11,0,0,1,14,1,7,12,8,3,0,1,2,0,4,8,0,3,18,0,1,25,3,15,1,4,0,4,12,5,4,2,7,10,7,2,1,5,10,22,4,8,6,14,6,1,5,2,28,4,4,15,17,1,2,0,3,1,17,0,5,2,10,5,14,3,3,5,3,5,2,1,32,14,9,2,2,9,3,9,7,1,18,5,2,6,4,12,2,1,9,6,6,21,0,2,10,8,7,2,6,14,15,4,1,7,2,0,7,4,4,1,0,2,0,3,9,3,11,8,3,4,1,5,17,1,2,5,8,8,8,5,1,2,7,1,1,1,10,5,3,2,4,2,0,8,2,2,2,7,8,10,6,16,5,6,10,2,2,6,5,3,1,10,6,5,2,0,4,5,7,2,7,11,13,1,2,2,0,5,20,7,3,0,2,2,7,25,6,12,3,0,2,3,8,13,0,1,9,2,1,5,20,2
"signal20",8,0,3,7,1,11,1,2,4,6,2,2,2,13,2,7,2,16,12,3,2,13,0,6,17,2,2,7,2,3,4,17,2,7,8,2,0,14,2,10,0,9,0,2,11,4,3,2,7,7,3,4,4,1,2,11,10,12,3,0,1,6,13,3,12,2,4,4,1,5,3,7,2,8,2,17,0,27,12,3,0,1,8,3,8,1,2,15,11,4,43,1,3,5,8,5,23,7,5,14,7,1,0,4,26,2,4,15,17,22,9,5,11,19,5,7,0,10,0,13,3,0,5,1,33,6,9,21,0,1,1,8,10,14,2,15,6,13,5,1,5,3,1,4,8,5,7,0,23,16,0,11,1,0,9,0,24,0,8,0,5,8,0,9,6,4,8,9,1,1,24,1,2,1,9,7,4,4,1,3,1,1,3,5,11,2,6,4,3,6,4,10,0,15,2,5,2,3,3,32,3,3,0,2,7,6,5,12,6,6,12,0,0,8,6,11,2,11,10,4,33,4,1,17,1,7,5,4,1,4,20,4,9,4,7,7,3,12,0,1,15,3,1,1,0,7,1,34,8,7,6,5,0,6,2,6,3,3,1,2,1,3,8,5,10,7,0,1,2,2,6,1,14,0,14,6,18,4,0,6,1,7,14,34,2,0,13,7,15,18,5,5,9,5,0,1,6,3,3,5,5,2,1,19,6,1,5,1,5,4,4,9,0,1,17,10,2,4,7,4,2,0,0,1,6,2,10,0,0,22,2,14,5,2,1,7,1,28,2,4,14,4,4,4,17,15,5,3,5,1,1,0,5,7,11,9,20,8,0,10,6,10,12,1,5,0,3,0,4,0,4,4,3,6,24,3,4,11,18,2,10,1,0,11,1,0,4,2,1,10,1,2,2,2,1,8,4,18,9,11,1,10,10,5,8,1,1,7,4,10,1,1,26,2,15,5,0,2,2,18,14,0,0,7,5,4,0,11,3,11,3,3,3,9,15,0,0,5,1,1,2,4,11,0,2,3,2,7,31,8,7,2,2,8,6,12,1,1,1,3,3,11,9,0,4,3,1,2,4,3,1,5,0,21,1,3,13,5,11,5,0,2,3,4,3,2,1,5,2,13,5,12,1,3,6,1,2,2,8,13
"signal21",15,0,2,2,2,0,0,9,9,11,3,0,0,8,1,6,3,20,11,7,27,10,0,7,5,11,37,3,3,11,1,7,5,13,8,0,2,11,1,6,1,10,5,0,0,1,4,1,3,12,3,1,2,2,3,3,3,0,3,2,3,1,15,0,2,0,5,8,2,5,21,0,3,47,4,14,0,9,9,3,5,6,5,2,8,1,1,7,3,1,15,1,0,4,4,0,15,2,0,9,22,16,0,1,15,3,12,12,4,13,3,12,7,9,1,1,0,12,17,8,6,1,19,2,2,0,7,15,6,11,5,8,3,7,14,15,1,5,22,0,2,22,14,22,8,4,5,0,4,3,1,4,0,0,1,1,1,4,13,9,2,16,4,14,10,16,21,16,0,1,4,5,4,0,2,3,2,9,9,6,5,2,2,0,6,5,31,17,13,1,1,8,1,7,15,1,3,1,8,15,12,15,3,6,11,1,3,17,3,5,26,9,9,5,7,17,6,0,4,8,9,10,4,0,4,20,12,3,1,9,10,12,6,7,5,1,4,2,3,0,2,0,3,15,1,10,5,5,6,1,11,4,8,7,2,8,8,1,2,5,1,2,6,3,8,5,4,0,2,12,11,6,11,2,23,22,15,2,0,0,0,3,7,10,0,1,10,9,0,2,21,3,3,19,9,1,2,7,13,2,3,0,1,12,11,2,2,1,4,0,2,7,1,1,3,13,3,33,17,5,12,1,2,1,25,2,4,2,3,12,6,6,3,6,28,5,0,23,5,16,1,3,2,13,3,23,24,5,6,1,0,1,8,1,7,22,19,2,13,0,10,8,8,12,5,4,2,0,3,9,2,13,1,7,8,7,24,13,2,12,9,9,0,3,3,4,4,1,4,3,20,3,14,14,14,3,2,21,6,15,1,10,0,4,14,0,2,7,0,3,13,14,14,0,5,6,2,7,2,3,41,1,8,7,5,5,2,10,5,17,9,16,1,2,1,6,3,0,0,4,6,4,30,2,1,7,3,1,5,7,4,2,29,1,4,19,7,1,2,7,1,6,4,3,4,36,5,2,4,6,0,3,2,10,1,2,2,3,4,13,0,11,10,2,27,8,0,3,2,0,35,13,3,14,7,8,12,24,17,14
